freq,unit,geo\TIME_PERIOD,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,NR,FRF2,NaN,NaN,NaN,NaN,10560.0,10495.0,10345.0,10179.0,9988.0,9975.0,9894.0,9833.0,9803.0,9733.0,9755.0,9615.0,8545.0,8358.0,8232.0,8211.0,7966.0,8241.0,8111.0,7964.0,7752.0,7616.0,7442.0,7379.0,7399.0,7379.0,7229.0,NaN
A,NR,FRF3,NaN,NaN,NaN,NaN,21060.0,20774.0,20456.0,19760.0,19538.0,19490.0,19328.0,19031.0,18755.0,18700.0,18395.0,17750.0,17145.0,16295.0,16045.0,15720.0,15642.0,15407.0,15217.0,14934.0,14772.0,14553.0,14268.0,13947.0,13616.0,13405.0,13206.0,NaN
A,NR,FRG0,NaN,NaN,NaN,NaN,25761.0,25455.0,25524.0,25263.0,24788.0,24521.0,24279.0,23963.0,23332.0,23098.0,22873.0,22281.0,21473.0,20332.0,20290.0,20487.0,20451.0,20259.0,20029.0,19831.0,19430.0,19220.0,19047.0,18729.0,18570.0,18312.0,17812.0,NaN
A,NR,FRH0,NaN,NaN,NaN,NaN,29113.0,28795.0,28222.0,27584.0,27192.0,27256.0,26659.0,25982.0,25472.0,24995.0,24887.0,24073.0,22677.0,21608.0,21516.0,21234.0,21185.0,21024.0,20860.0,20580.0,20374.0,20043.0,19790.0,19785.0,19534.0,19198.0,18909.0,NaN
A,NR,FRI1,NaN,NaN,NaN,NaN,26111.0,25724.0,25410.0,24771.0,24431.0,24317.0,24237.0,23965.0,23406.0,23183.0,23129.0,22584.0,22194.0,22141.0,22046.0,22056.0,22308.0,21949.0,21908.0,21711.0,21513.0,21113.0,20995.0,21005.0,20492.0,20293.0,20010.0,NaN
A,NR,FRI2,NaN,NaN,NaN,NaN,8385.0,8275.0,8205.0,8179.0,8049.0,7500.0,7232.0,7190.0,7003.0,7033.0,7036.0,7035.0,6427.0,6191.0,6126.0,6178.0,6166.0,6162.0,6058.0,6029.0,5909.0,5825.0,5762.0,5673.0,5638.0,5588.0,5469.0,NaN
A,NR,FRI3,NaN,NaN,NaN,NaN,12210.0,11920.0,12040.0,11885.0,11819.0,11787.0,11641.0,11657.0,11406.0,11459.0,11386.0,11122.0,10604.0,10521.0,10462.0,10557.0,10486.0,10625.0,10426.0,10267.0,10099.0,9916.0,9744.0,9685.0,9536.0,9377.0,9287.0,NaN
A,NR,FRJ1,NaN,NaN,NaN,NaN,22047.0,21698.0,21287.0,20922.0,20533.0,20317.0,20066.0,19568.0,19564.0,19589.0,19753.0,19517.0,19611.0,18885.0,18660.0,18761.0,18788.0,18682.0,18710.0,18849.0,18765.0,18599.0,18618.0,18632.0,18655.0,18471.0,18393.0,NaN
A,NR,FRJ2,NaN,NaN,NaN,NaN,22877.0,22558.0,21943.0,21468.0,21242.0,20822.0,20694.0,20367.0,20293.0,20212.0,20362.0,20087.0,19717.0,19170.0,19196.0,19324.0,19187.0,19269.0,19231.0,19075.0,19057.0,18904.0,18782.0,18663.0,18406.0,18181.0,18114.0,NaN
A,NR,FRK1,NaN,NaN,NaN,NaN,13367.0,13033.0,12952.0,12919.0,12555.0,12536.0,12513.0,12082.0,12056.0,12003.0,11856.0,11789.0,11701.0,10399.0,10220.0,10047.0,10124.0,10073.0,10064.0,10059.0,9932.0,9927.0,9830.0,9644.0,9520.0,9282.0,9072.0,NaN
A,NR,FRK2,NaN,NaN,NaN,NaN,50546.0,49905.0,49437.0,49006.0,48107.0,48271.0,47239.0,46431.0,44923.0,43761.0,43463.0,42101.0,39782.0,39753.0,39561.0,39815.0,39628.0,39260.0,39037.0,38810.0,38292.0,37864.0,37746.0,37216.0,36533.0,35680.0,35030.0,NaN
A,NR,FRL0,NaN,NaN,NaN,NaN,41155.0,40856.0,40388.0,38838.0,38944.0,39316.0,38579.0,37947.0,37490.0,37475.0,37272.0,36711.0,35950.0,35334.0,35257.0,35275.0,36462.0,36069.0,35872.0,35448.0,35310.0,35479.0,34915.0,34214.0,33980.0,33242.0,33116.0,NaN
A,NR,FRM0,NaN,NaN,NaN,NaN,2671.0,2626.0,2563.0,2580.0,2488.0,2424.0,2458.0,2437.0,2327.0,2327.0,2303.0,2152.0,2230.0,2276.0,2188.0,2103.0,2003.0,1929.0,1970.0,2027.0,2060.0,2050.0,2052.0,2031.0,2032.0,2025.0,1949.0,NaN
A,NR,FRY1,NaN,NaN,NaN,NaN,3081.0,2960.0,2743.0,2812.0,2791.0,2775.0,2671.0,2669.0,2695.0,2583.0,2708.0,2696.0,2682.0,2470.0,2446.0,2492.0,2411.0,2378.0,2410.0,2410.0,2027.0,2253.0,2336.0,2306.0,2312.0,2236.0,2261.0,NaN
A,NR,FRY2,NaN,NaN,NaN,NaN,2705.0,2726.0,2847.0,2593.0,2587.0,2518.0,2521.0,2512.0,2483.0,2523.0,2577.0,2294.0,2545.0,2506.0,2335.0,2268.0,2269.0,2210.0,2220.0,2064.0,2004.0,1951.0,1880.0,1855.0,1910.0,1815.0,1827.0,NaN
A,NR,FRY3,NaN,NaN,NaN,NaN,811.0,781.0,787.0,649.0,754.0,821.0,734.0,848.0,879.0,837.0,905.0,943.0,848.0,852.0,828.0,908.0,925.0,927.0,946.0,927.0,946.0,975.0,999.0,1007.0,1006.0,1050.0,950.0,NaN
A,NR,FRY4,NaN,NaN,NaN,NaN,2734.0,2671.0,2663.0,2699.0,2710.0,2700.0,2700.0,2717.0,2716.0,2797.0,2764.0,2820.0,2817.0,2895.0,2921.0,3084.0,3112.0,3228.0,3336.0,3446.0,3408.0,3402.0,3442.0,3404.0,3565.0,3618.0,3761.0,NaN
A,NR,FRY5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,293.0,317.0,323.0,323.0,362.0,362.0,362.0,362.0,374.0,374.0,374.0,472.0,464.0,NaN
A,NR,FX,NaN,NaN,NaN,NaN,498665.0,491708.0,485920.0,475526.0,470183.0,466617.0,459792.0,453397.0,446402.0,442370.0,441661.0,434255.0,420782.0,407987.0,405381.0,405771.0,404138.0,401835.0,398984.0,395052.0,391045.0,386686.0,383552.0,377938.0,NaN,NaN,NaN,NaN
A,NR,HR,29012.0,28230.0,27463.0,27794.0,27472.0,27287.0,27005.0,26955.0,26618.0,25187.0,24927.0,24549.0,24220.0,24237.0,24352.0,24282.0,23806.0,24831.0,25487.0,25129.0,24933.0,25019.0,23409.0,22917.0,22878.0,22960.0,23040.0,22923.0,22414.0,22514.0,21806.0,NaN
A,NR,HR02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6187.0,6300.0,8307.0,6487.0,6527.0,6486.0,5659.0,5534.0,5614.0,5493.0,5522.0,5529.0,5632.0,5642.0,5579.0,NaN
A,NR,HR03,9406.0,8552.0,8380.0,8371.0,8214.0,8150.0,8041.0,8024.0,7942.0,7412.0,7522.0,7434.0,7225.0,7367.0,7305.0,7362.0,6891.0,7011.0,7488.0,7540.0,7500.0,7602.0,7274.0,7012.0,6916.0,7240.0,7210.0,7194.0,7049.0,7087.0,7123.0,NaN
A,NR,HR05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6562.0,7301.0,5452.0,6878.0,6674.0,6737.0,6516.0,6410.0,6435.0,6300.0,6333.0,6444.0,6047.0,6117.0,5444.0,NaN
A,NR,HR06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4166.0,4219.0,4240.0,4224.0,4232.0,4194.0,3960.0,3961.0,3913.0,3927.0,3975.0,3756.0,3686.0,3668.0,3660.0,NaN
A,NR,HU,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83271.0,80665.0,80360.0,79976.0,79722.0,79834.0,80341.0,72260.0,71322.0,71600.0,71818.0,71669.0,69449.0,69621.0,68910.0,68843.0,68713.0,68702.0,67947.0,67494.0,65886.0,65887.0,64166.0,62431.0,NaN
A,NR,HU11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23824.0,22919.0,23033.0,22535.0,22368.0,22482.0,22602.0,19488.0,18886.0,18832.0,18885.0,18964.0,18551.0,18494.0,18333.0,18281.0,18193.0,18086.0,17647.0,17589.0,17411.0,17022.0,16745.0,16278.0,NaN
A,NR,HU12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4325.0,4170.0,4128.0,4164.0,4285.0,4285.0,4318.0,3897.0,3897.0,3897.0,3917.0,3785.0,3716.0,3716.0,3716.0,3690.0,3690.0,3695.0,3408.0,3358.0,3079.0,2900.0,2863.0,2867.0,NaN
A,NR,HU21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8051.0,7740.0,7682.0,7609.0,7778.0,7876.0,8020.0,7536.0,7491.0,7488.0,7542.0,7473.0,7085.0,7239.0,7052.0,7090.0,7152.0,7234.0,7220.0,7190.0,6728.0,6829.0,6655.0,6520.0,NaN
A,NR,HU22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8379.0,7895.0,7879.0,7852.0,7875.0,7862.0,7798.0,7093.0,7081.0,7065.0,7049.0,7051.0,7048.0,7103.0,7099.0,7129.0,7083.0,7080.0,7054.0,7022.0,7107.0,7091.0,6895.0,6659.0,NaN
A,NR,HU23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7747.0,7296.0,7235.0,7405.0,7293.0,7221.0,7365.0,6892.0,6953.0,6922.0,6991.0,7033.0,6816.0,6814.0,6759.0,6720.0,6455.0,6440.0,6376.0,6344.0,6369.0,6421.0,6161.0,5891.0,NaN
A,NR,HU31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9575.0,9292.0,9464.0,9496.0,9480.0,9498.0,9575.0,8820.0,8627.0,8755.0,8771.0,8803.0,8467.0,8478.0,8352.0,8318.0,8378.0,8352.0,8374.0,8323.0,7851.0,8151.0,7781.0,7528.0,NaN
A,NR,HU32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11253.0,11552.0,11166.0,11189.0,10953.0,11006.0,11075.0,10141.0,9961.0,10180.0,10160.0,10072.0,9467.0,9478.0,9284.0,9302.0,9452.0,9508.0,9503.0,9335.0,9037.0,9176.0,8855.0,8535.0,NaN
A,NR,HU33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10117.0,9802.0,9773.0,9726.0,9690.0,9604.0,9588.0,8393.0,8426.0,8461.0,8503.0,8488.0,8299.0,8299.0,8315.0,8313.0,8310.0,8307.0,8365.0,8333.0,8304.0,8297.0,8211.0,8153.0,NaN
A,NR,IE,25868.0,25353.0,25168.0,24622.0,24092.0,23735.0,23447.0,23334.0,22658.0,22732.0,22668.0,22961.0,22711.0,22472.0,22421.0,21789.0,12813.0,12434.0,12008.0,11692.0,11837.0,11989.0,13730.0,14042.0,14279.0,14475.0,14213.0,14412.0,14567.0,15009.0,15372.0,NaN
A,NR,IE04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2496.0,2474.0,2511.0,2601.0,NaN
A,NR,IE05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4216.0,4286.0,4388.0,4502.0,NaN
A,NR,IE06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7700.0,7807.0,8110.0,8269.0,NaN
A,NR,IT,380420.0,373408.0,356242.0,372352.0,334613.0,315848.0,280438.0,268057.0,262861.0,253411.0,239566.0,231915.0,234375.0,232168.0,228286.0,223015.0,218264.0,215980.0,208854.0,203723.0,199474.0,195189.0,194065.0,192315.0,192548.0,189753.0,188909.0,189351.0,184724.0,182210.0,179372.0,NaN
A,NR,ITC1,25565.0,25564.0,25313.0,25161.0,24501.0,22894.0,22481.0,21083.0,20609.0,18692.0,18475.0,17956.0,17627.0,17323.0,17269.0,17019.0,17264.0,17168.0,16688.0,16211.0,16160.0,15777.0,15721.0,15709.0,15264.0,15210.0,14980.0,15332.0,14939.0,14953.0,14566.0,NaN
A,NR,ITC2,469.0,513.0,512.0,513.0,520.0,501.0,457.0,447.0,457.0,434.0,425.0,421.0,416.0,427.0,415.0,400.0,481.0,480.0,482.0,486.0,510.0,471.0,462.0,457.0,456.0,445.0,450.0,521.0,465.0,391.0,412.0,NaN
A,NR,ITC3,12764.0,12766.0,12320.0,11710.0,10118.0,9407.0,8513.0,8419.0,8106.0,7930.0,5733.0,5777.0,7140.0,6524.0,6426.0,5998.0,6080.0,5983.0,5293.0,5723.0,5410.0,5414.0,5517.0,5251.0,5241.0,5236.0,5375.0,5124.0,5025.0,5020.0,5072.0,NaN
A,NR,ITC4,61739.0,61497.0,60578.0,59374.0,53273.0,50850.0,46099.0,44928.0,43426.0,41076.0,39317.0,38776.0,38976.0,39072.0,38474.0,38149.0,38447.0,38201.0,37780.0,36908.0,36137.0,36083.0,35870.0,35625.0,35393.0,34756.0,35120.0,36383.0,32728.0,32812.0,32475.0,NaN
A,NR,ITF1,10112.0,9851.0,9228.0,9851.0,8374.0,8295.0,6596.0,5447.0,5242.0,5826.0,5186.0,4545.0,5474.0,5716.0,5519.0,4900.0,4647.0,4680.0,4339.0,4191.0,4330.0,4197.0,4087.0,4140.0,4004.0,3994.0,3802.0,3936.0,4075.0,4027.0,3830.0,NaN
A,NR,ITF2,1921.0,1737.0,1860.0,1996.0,1702.0,1761.0,1608.0,1475.0,1494.0,1529.0,1615.0,1607.0,1678.0,1656.0,1640.0,1492.0,1451.0,1381.0,1245.0,1188.0,1263.0,1031.0,1130.0,1102.0,1029.0,898.0,907.0,925.0,924.0,903.0,889.0,NaN
A,NR,ITF3,29818.0,28297.0,26504.0,30598.0,27400.0,27572.0,21488.0,20350.0,20433.0,19820.0,17397.0,17822.0,18666.0,18852.0,18603.0,18033.0,17547.0,17238.0,16471.0,15801.0,15893.0,15302.0,15347.0,15103.0,15008.0,14912.0,14442.0,14582.0,14084.0,14027.0,13318.0,NaN
A,NR,ITF4,28859.0,27998.0,22090.0,28766.0,23884.0,21665.0,19050.0,17786.0,17142.0,16173.0,15991.0,14869.0,15351.0,15267.0,15007.0,14539.0,14325.0,14310.0,13366.0,12410.0,12070.0,11376.0,11620.0,11494.0,11488.0,11337.0,11231.0,10981.0,11357.0,11274.0,11023.0,NaN
A,NR,ITF5,3976.0,3982.0,3927.0,4068.0,2833.0,2687.0,2456.0,2461.0,2447.0,2408.0,1901.0,1907.0,1869.0,2016.0,1931.0,1837.0,1828.0,1851.0,1859.0,1833.0,1747.0,1719.0,1720.0,1714.0,1681.0,1591.0,1603.0,1608.0,1737.0,1745.0,1654.0,NaN
A,NR,ITF6,11940.0,12011.0,11104.0,11648.0,10642.0,10447.0,9052.0,9105.0,10171.0,8362.0,10059.0,8514.0,7775.0,7772.0,7558.0,6748.0,6457.0,6324.0,6031.0,5375.0,4819.0,4302.0,4150.0,4382.0,4901.0,4798.0,4723.0,3750.0,4090.0,4748.0,4493.0,NaN
A,NR,ITG1,26432.0,25268.0,24912.0,25932.0,24730.0,23192.0,20025.0,19153.0,19072.0,19488.0,18686.0,17518.0,17174.0,16525.0,16310.0,15602.0,14740.0,15135.0,14623.0,14356.0,14216.0,13951.0,13820.0,13623.0,13712.0,13758.0,13793.0,14002.0,14090.0,13465.0,13509.0,NaN
A,NR,ITG2,10129.0,10060.0,9716.0,10895.0,9770.0,9126.0,8109.0,8304.0,7539.0,7546.0,7269.0,7145.0,7133.0,7151.0,6567.0,6534.0,6516.0,6129.0,6139.0,5645.0,5507.0,5148.0,5215.0,5161.0,4972.0,5083.0,4871.0,4851.0,4837.0,4782.0,4686.0,NaN
A,NR,ITH1,3041.0,3124.0,3139.0,3147.0,3086.0,2878.0,2827.0,2664.0,2530.0,2429.0,2372.0,2261.0,2159.0,2149.0,2078.0,2106.0,2064.0,2038.0,1988.0,1992.0,1981.0,1962.0,1919.0,1986.0,1938.0,2056.0,1860.0,1805.0,1821.0,1743.0,1675.0,NaN
A,NR,ITH2,3757.0,3935.0,3748.0,3327.0,3415.0,3377.0,2114.0,2349.0,2513.0,2087.0,1811.0,1771.0,2297.0,2267.0,2264.0,2230.0,2203.0,2189.0,2144.0,2140.0,1948.0,1912.0,1918.0,1870.0,1970.0,1883.0,1890.0,1948.0,1993.0,1956.0,1985.0,NaN
A,NR,ITH3,33253.0,32433.0,28758.0,30265.0,25700.0,24344.0,22785.0,21711.0,20975.0,20301.0,19284.0,18492.0,18084.0,18215.0,18042.0,17669.0,17566.0,17387.0,17131.0,16791.0,16639.0,16672.0,16812.0,16158.0,16179.0,15867.0,16060.0,15799.0,14953.0,14720.0,14790.0,NaN
A,NR,ITH4,9365.0,9495.0,8803.0,7820.0,7499.0,7012.0,6605.0,6050.0,5901.0,5655.0,5195.0,4656.0,4435.0,4367.0,4337.0,4221.0,4357.0,4430.0,4427.0,4462.0,4394.0,4385.0,4268.0,4050.0,3958.0,4046.0,3949.0,4008.0,3929.0,3726.0,3340.0,NaN
A,NR,ITH5,27194.0,26704.0,25613.0,25532.0,23768.0,22388.0,20173.0,19176.0,19294.0,19104.0,18912.0,18083.0,18559.0,18096.0,18190.0,17892.0,17722.0,17699.0,18264.0,17673.0,17586.0,17142.0,16316.0,16477.0,16811.0,16487.0,16578.0,16245.0,16069.0,15521.0,15913.0,NaN
A,NR,ITI1,22285.0,21122.0,20972.0,21325.0,19946.0,17900.0,16289.0,15954.0,15435.0,15743.0,13751.0,13687.0,13694.0,13153.0,12907.0,12609.0,12094.0,12085.0,11828.0,11871.0,11161.0,10801.0,11029.0,10871.0,10551.0,10622.0,10553.0,10436.0,10623.0,10328.0,10140.0,NaN
A,NR,ITI2,5181.0,4774.0,4602.0,4589.0,3976.0,3639.0,3494.0,3269.0,3127.0,3047.0,2791.0,2815.0,2666.0,2604.0,2717.0,2648.0,2670.0,2647.0,2681.0,2685.0,2794.0,2746.0,2718.0,2708.0,2656.0,2690.0,2641.0,2545.0,2519.0,2578.0,2594.0,NaN
A,NR,ITI3,10105.0,9812.0,9253.0,10350.0,9408.0,8372.0,7267.0,7123.0,6897.0,6750.0,5622.0,6093.0,6078.0,5708.0,5698.0,5762.0,5733.0,5713.0,5503.0,5328.0,5148.0,5010.0,4943.0,4712.0,4733.0,4576.0,4576.0,4302.0,4088.0,4199.0,4234.0,NaN
A,NR,ITI4,42515.0,42465.0,43290.0,45485.0,40068.0,37541.0,32950.0,30803.0,30051.0,29011.0,27774.0,27200.0,27124.0,27308.0,26334.0,26627.0,24072.0,22912.0,20572.0,20654.0,19761.0,19788.0,19483.0,19722.0,20603.0,19508.0,19505.0,20268.0,20378.0,19292.0,18774.0,NaN
A,NR,LT,43584.0,40863.0,39703.0,38171.0,34318.0,32185.0,31552.0,30912.0,28923.0,27892.0,26823.0,25551.0,24200.0,23424.0,23233.0,22958.0,22719.0,22190.0,22511.0,22246.0,21628.0,21300.0,20236.0,19193.0,18548.0,18025.0,17733.0,16802.0,16957.0,16085.0,15747.0,NaN
A,NR,LT01,12057.0,10794.0,10607.0,10442.0,9674.0,8887.0,8809.0,8687.0,8408.0,8398.0,7745.0,7289.0,7089.0,6862.0,6904.0,6854.0,6891.0,6778.0,6893.0,6785.0,6558.0,6438.0,6181.0,5904.0,5788.0,5687.0,5562.0,5116.0,5185.0,5128.0,5122.0,NaN
A,NR,LT02,31527.0,30069.0,29096.0,27729.0,24644.0,23298.0,22743.0,22225.0,20515.0,19494.0,19078.0,18262.0,17111.0,16562.0,16329.0,16104.0,15828.0,15412.0,15618.0,15461.0,15070.0,14862.0,14055.0,13289.0,12760.0,12338.0,12171.0,11686.0,11772.0,10957.0,10625.0,NaN
A,NR,NL,85192.0,82692.0,81437.0,80907.0,80964.0,80195.0,79690.0,76859.0,74625.0,73814.0,72897.0,73194.0,72441.0,71860.0,70303.0,69888.0,69611.0,68450.0,66348.0,63310.0,62051.0,59795.0,59117.0,58090.0,56136.0,54871.0,52398.0,50777.0,51763.0,43355.0,41310.0,NaN
A,NR,NL11,3251.0,3275.0,3256.0,3290.0,3299.0,2856.0,2747.0,2620.0,2720.0,2720.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,NR,NL12,2823.0,2807.0,2820.0,2661.0,2785.0,2781.0,2769.0,2790.0,2440.0,2450.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,NR,NL13,3037.0,3003.0,3010.0,3036.0,2999.0,3424.0,3281.0,3060.0,3090.0,3030.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,NR,NL21,5467.0,5381.0,5225.0,5127.0,5158.0,5012.0,5111.0,5020.0,5000.0,4900.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,NR,NL22,10100.0,9490.0,9333.0,9320.0,9609.0,9681.0,9670.0,9160.0,9050.0,8910.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,NR,NL23,579.0,564.0,564.0,564.0,564.0,589.0,557.0,550.0,560.0,560.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,NR,NL32,14791.0,14188.0,13918.0,13619.0,13442.0,13279.0,13167.0,12560.0,12440.0,12390.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,NR,NL34,1477.0,1476.0,1477.0,1468.0,1466.0,1464.0,1458.0,1410.0,1390.0,1410.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,NR,NL41,12057.0,11946.0,11622.0,11699.0,11677.0,11480.0,11363.0,10980.0,10430.0,10390.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,NR,NL42,6662.0,6297.0,6143.0,6090.0,6091.0,5759.0,5790.0,5640.0,5540.0,5480.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,NR,NO,18033.0,17753.0,17709.0,17508.0,17390.0,17383.0,17351.0,17052.0,17227.0,22662.0,22774.0,24086.0,23861.0,23427.0,22906.0,22101.0,21840.0,21044.0,20778.0,19937.0,19600.0,19751.0,19506.0,19293.0,19003.0,18717.0,18619.0,18299.0,18387.0,18272.0,18209.0,NaN
A,NR,NO02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1931.0,1924.0,1784.0,1733.0,1703.0,1750.0,2024.0,1992.0,1835.0,1827.0,1582.0,1525.0,1519.0,1514.0,1493.0,NaN
A,NR,NO06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1978.0,1900.0,1923.0,1879.0,1798.0,1746.0,1611.0,1606.0,1583.0,1543.0,1634.0,1643.0,1611.0,1532.0,1626.0,NaN
A,NR,NO07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2453.0,2368.0,2297.0,2303.0,2202.0,2190.0,2121.0,2082.0,2089.0,2048.0,2047.0,2048.0,2074.0,2023.0,2003.0,NaN
A,NR,NO08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7743.0,7261.0,7037.0,6711.0,6694.0,6928.0,6841.0,6807.0,6809.0,6837.0,6972.0,6787.0,6901.0,6871.0,6823.0,NaN
A,NR,NO09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2735.0,2722.0,2699.0,2537.0,2457.0,2318.0,2271.0,2214.0,2148.0,2057.0,2010.0,1994.0,1984.0,1987.0,1976.0,NaN
A,NR,NO0A,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4993.0,4862.0,4929.0,4767.0,4739.0,4812.0,4638.0,4592.0,4539.0,4405.0,4374.0,4302.0,4298.0,4345.0,4288.0,NaN
A,NR,NO0B,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0,7.0,7.0,7.0,7.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,NR,PL,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,255168.0,254601.0,248860.0,246851.0,244877.0,252375.0,253815.0,251456.0,252281.0,252352.0,251383.0,251904.0,252029.0,252136.0,251537.0,248239.0,234417.0,234617.0,236743.0,231789.0,230066.0,NaN
A,NR,PL21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22049.0,22981.0,22069.0,21773.0,21615.0,22378.0,22510.0,21754.0,21654.0,21737.0,21769.0,21987.0,21758.0,21792.0,22019.0,22100.0,20980.0,20676.0,20844.0,20714.0,20417.0,NaN
A,NR,PL22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33412.0,32966.0,32270.0,31919.0,31370.0,32345.0,31626.0,31017.0,31023.0,31139.0,31140.0,30711.0,30211.0,30335.0,29886.0,29489.0,28221.0,27486.0,26903.0,26226.0,25927.0,NaN
A,NR,PL41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18268.0,18132.0,17750.0,17531.0,17567.0,18185.0,18114.0,17733.0,17711.0,17840.0,16362.0,17383.0,17550.0,17221.0,17379.0,16910.0,14857.0,14783.0,14893.0,15305.0,15092.0,NaN
A,NR,PL42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17768.0,18294.0,17638.0,17815.0,17490.0,18381.0,19037.0,20223.0,21356.0,20322.0,20310.0,19716.0,20554.0,20222.0,20096.0,20183.0,19789.0,19339.0,19827.0,19628.0,20139.0,NaN
A,NR,PL43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6151.0,6079.0,5407.0,5424.0,5229.0,5357.0,5344.0,5184.0,5444.0,5749.0,5671.0,5645.0,5239.0,5194.0,5237.0,5115.0,4788.0,5009.0,4899.0,4735.0,4650.0,NaN
